55,117,1.938847567
55,125,1.810031308
55,129,0.993895086
55,135,1.634847181
55,159,0.152648123
57,-127,-0.364391219
57,-125,-0.561136804
57,-123,-0.300723357
57,-121,0.131769182
57,-119,-0.068643648
57,-117,1.363152971
57,15,-2.574034853
57,27,-1.032864556
57,29,-0.858619876
57,31,-0.315220472
57,35,0.130103518
57,39,0.397854677
57,41,0.093931688
57,45,-0.117858646
57,47,0.637747907
57,51,0.830315665
57,53,0.201767206
57,55,-0.314944488
57,57,0.603419982
57,61,-0.038169704
57,63,-0.171528299
57,65,0.559356305
57,69,0.163031713
57,75,0.363568117
57,79,0.169970785
57,83,0.064858881
57,85,0.523386629
57,87,0.106050877
57,91,0.956282558
57,93,2.56213906
57,95,0.431361113
57,99,-0.801868347
57,101,0.862644387
57,103,1.015706849
57,105,0.240075179
57,107,1.158090317
57,109,0.571589363
57,115,0.534801178
57,119,1.333849831
57,121,1.222274679
57,125,0.220994947
57,131,1.074962315
57,137,0.965014846
57,161,-0.287468426
59,-135,-0.743119034
59,-133,-1.586535543
59,-117,-0.219419871
59,7,-1.629064205
59,13,-1.215173054
59,15,-2.038807671
59,29,0.690839865
59,31,-0.950879543
59,33,-0.551533253
59,35,0.201952177
59,43,-0.58008538
59,45,-0.295877622
59,49,0.67744427
59,53,0.472151401
59,57,-0.214223111
59,59,-0.336669201
59,61,0.319089917
59,63,0.2095995
59,65,0.815874622
59,69,1.5555003
59,79,-0.01680137
59,81,0.681680886
59,83,1.112226258
59,87,0.508513197
59,93,0.240424215
59,97,1.280347032
59,107,-0.19311951
59,113,0.32986054
59,117,0.42335696
59,121,0.493341329
59,125,0.786272193
59,131,0.422654317
59,137,0.738171751
61,-155,-0.256227937
61,-151,1.537184175
61,-149,-0.358957061
61,-139,0.055421346
61,-137,0.179335991
61,-135,0.349415007
61,-133,0.352318037
61,-131,0.560417368
61,-129,1.270660383
61,7,-2.256585859
61,9,-0.915123907
61,11,-1.232929145
61,13,-0.931127942
61,15,-1.694011799
61,23,-2.372291332
61,25,-1.192601286
61,27,-1.400378563
61,37,-0.341122292
61,39,-0.077105857
61,41,-0.059220361
61,47,-0.471965995
61,51,-0.035329606
61,57,0.306090248
61,61,0.183064943
61,69,0.621063451
61,75,0.542532702
61,77,0.074226367
61,81,-0.299745822
61,85,0.683514958
61,91,-0.007721972
61,93,-0.065799328
61,97,-0.021510117
61,103,0.148893294
61,109,1.094292337
61,115,-0.184906762
61,119,0.695608653
61,121,-0.322629183
61,125,-0.155317516
61,135,0.424699
61,143,-0.090065934
61,155,2.973307607
63,-149,-0.047564254
63,-141,-1.011349878
63,-139,0.119531325
63,-137,0.755411976
63,-135,0.122751363
63,-133,0.375621828
63,11,-1.426918806
63,13,-0.630034425
63,17,-1.449984043
63,25,-1.11838043
63,27,-1.167460398
63,29,-1.114598632
63,31,-1.240634872
63,33,-0.221147989
63,39,-0.459934566
63,43,-1.272728596
63,45,-0.297552092
63,51,-0.943303126
63,57,-0.479791895
63,61,0.149325256
63,65,0.42844001
63,67,-0.539026324
63,79,0.708264431
63,83,0.218455126
63,87,0.006032689
63,103,0.458374106
63,109,0.662520693
63,113,-2.873314752
63,117,0.188862348
63,119,-0.64284765
63,121,-0.044943497
63,125,0.163070071
63,129,0.160171485
63,133,0.300489828
63,135,0.996399188
63,139,1.842272984
63,143,0.131138091
63,149,3.001173231
63,153,1.159460106
65,-147,-0.239678049
65,-145,0.602273574
65,-141,-0.333388319
65,-139,-0.073968094
65,-127,-0.860922401
65,13,-1.661505972
65,15,-2.322332379
65,17,0.156392919
65,19,0.422086672
65,27,-1.173880125
65,29,0.099097651
65,31,-0.521220146
65,41,-0.504704006
65,45,0.462954062
65,47,-0.729939209
65,53,0.039452009
65,55,0.40692245
65,57,0.476438594
65,61,0.660183097
65,73,0.140889685
65,77,-0.919573471
65,87,0.581466268
65,93,0.525276876
65,101,0.539259799
65,117,0.634435256
65,151,1.561607643
65,153,0.476392133
65,161,0.524928782
65,171,0.238361041
67,-151,0.109075902
67,-139,1.11360743
67,17,-0.147550445
67,23,0.120099152
67,25,0.123036904
67,27,0.342245373
67,29,0.111444991
67,31,-0.194098745
67,33,0.702953098
67,37,-0.026790211
67,39,-0.067000258
67,49,0.844825423
67,53,0.425226119
67,61,0.866691034
67,65,0.297680864
67,67,0.389060501
67,79,3.218089086
67,87,0.585662359
67,115,0.100856102
67,123,-0.784009246
67,133,0.742092882
67,137,0.196492637
67,143,0.483473571
67,153,-0.043181578
67,173,0.809637248
69,21,-0.873143128
69,23,1.594464573
69,25,0.846378932
69,27,-0.138274424
69,29,0.142269605
69,31,-3.721972157
69,113,-0.263086341
69,119,-0.043082346
69,139,1.157267315
69,163,1.300984053
69,167,0.00918211
69,175,0.327231565
71,95,-1.643931793
71,103,0.210726222
71,113,-0.912658159
71,115,-0.308538756
71,127,-0.365602324
71,147,2.34581824
79,15,1.429694522
