25,-107,-1.1607E-07
25,-105,-1.15656E-11
25,99,-0.07089761
25,101,0.77358109
25,103,1.145945037
25,105,-0.316873615
25,107,-0.017391067
25,109,-0.055748322
25,111,-0.034602251
25,113,-0.034391511
25,117,-0.000903268
27,-107,-0.091023837
27,-105,8.42436E-06
27,83,0.594313049
27,85,0.975569761
27,87,0.596828071
27,89,0.746416527
27,91,-0.119359762
27,93,0.283428948
27,95,-0.759159399
27,97,-0.931859268
27,99,-1.544289955
27,101,-1.259771211
27,103,-0.812664822
27,105,-2.315553501
27,107,-0.113529157
27,109,-0.240311068
27,111,-0.146777013
27,113,-0.07684674
27,115,-0.192173316
27,119,-0.289608894
29,-109,-0.540965934
29,-107,-1.057444758
29,-105,0.000321516
29,-103,-2.27133E-05
29,-9,4.16595E-09
29,35,4.13733497
29,53,-0.685623697
29,55,-0.458310259
29,57,-1.215228982
29,59,-1.358843541
29,67,-0.302285492
29,69,-0.004715298
29,79,-0.314012014
29,81,-0.777609074
29,83,0.095053468
29,85,0.625864135
29,87,1.362167463
29,89,0.931525631
29,91,0.868185171
29,93,-0.40946498
29,95,-0.832100265
29,97,-1.00487098
29,99,-1.379990451
29,101,-0.460990707
29,103,-1.159237668
29,105,-1.154832185
29,107,-0.412752537
29,109,-0.650158951
29,111,-0.253032047
29,115,-0.009212829
29,117,-0.004823606
29,119,-0.453819968
31,-111,-0.198592444
31,-109,-0.483087636
31,-107,-0.206707985
31,-105,-0.000664107
31,-89,-3.17609E-09
31,-87,-3.87946E-10
31,-85,-6.07379E-08
31,-7,0.152957083
31,-5,0.0738171
31,49,0.285347962
31,51,-0.789672613
31,53,-0.925828795
31,55,-1.885660804
31,57,-1.853308114
31,59,-1.209179465
31,61,0.841652691
31,65,-0.191927936
31,67,-0.599671543
31,69,-0.284633506
31,71,0.000216575
31,77,-0.535675659
31,79,0.032680759
31,81,-0.293124016
31,83,-0.34002891
31,85,0.355972811
31,87,0.203499207
31,89,-0.128646669
31,91,-0.157790447
31,93,-0.155431848
31,95,-0.498575678
31,97,-0.928707028
31,99,-0.828998843
31,101,-0.290643841
31,103,-0.013504746
31,105,-0.992909668
31,107,-0.131762714
31,109,-1.304102395
31,111,-1.523530322
31,115,-0.096737087
31,117,-0.080236876
31,119,-0.108944803
33,-115,0.039384703
33,-113,-0.682337988
33,-111,-1.154008038
33,-109,-2.92873408
33,-107,-2.421384183
33,-105,-1.060473109
33,-103,0.108725806
33,-101,0.056668348
33,-5,0.552906278
33,-3,0.138684688
33,37,-0.350563395
33,45,0.758177392
33,47,-0.710893864
33,49,-2.170449413
33,51,-1.427630998
33,53,0.118324204
33,55,0.557898565
33,57,-0.051271735
33,59,-1.105513006
33,61,-0.652454353
33,63,-1.666910357
33,65,-1.521803244
33,67,-0.524949551
33,69,-0.375819346
33,71,0.376424848
33,73,-0.798663368
33,75,-0.909016004
33,77,-0.186863434
33,79,-0.309614339
33,81,-0.644390091
33,83,0.073420443
33,85,0.747782075
33,87,0.38872698
33,89,0.759199419
33,91,0.283791778
33,93,-0.23178626
33,95,0.017113262
33,97,0.002192213
33,99,0.323734775
33,101,0.130408156
33,103,0.111177615
33,105,-0.505783701
33,107,-1.224175631
33,109,-1.587594669
33,111,-1.223012954
33,113,-0.872882644
33,115,-0.16983041
33,117,0.070044774
33,119,-0.400029928
35,-119,-1.196693443
35,-117,-0.944919726
35,-115,-0.320483403
35,-113,-1.749162579
35,-111,-1.848041272
35,-109,-2.580573802
35,-107,-2.336878373
35,-105,-1.428379076
35,-103,-0.103432772
35,-101,-0.203681946
35,-99,0.00319696
35,-97,0.192072777
35,-95,0.169119881
35,-93,-3.18507E-05
35,-91,0.487524583
35,-89,0.320755306
35,-87,0.594268675
35,-85,-0.271072061
35,-83,-0.723531705
35,-81,-0.173095495
35,-79,0.493145165
35,1,0.14963661
35,3,0.850768386
35,5,0.213686192
35,7,0.901171802
35,9,1.575867496
35,37,-1.017978405
35,45,-1.207836371
35,47,-2.461979519
35,49,-2.583172342
35,51,-1.284181673
35,53,-0.977329001
35,55,-0.824081541
35,57,-0.688658566
35,59,-1.240343484
35,61,-1.173312045
35,63,-1.846763997
35,65,-1.177782491
35,67,-0.066302832
35,69,0.022119796
35,71,-0.133505074
35,73,-0.519107391
35,75,-0.257232222
35,77,0.40187392
35,79,0.134234786
35,81,0.938099251
35,83,1.159017663
35,85,1.096661652
35,87,0.817495071
35,89,0.513352059
35,91,0.3278919
35,93,0.472206356
35,95,0.237411036
35,97,0.05361099
35,99,0.318154942
35,101,-0.02630762
35,103,-0.479826554
35,105,-0.810510732
35,107,-1.551304732
35,109,-1.058637866
35,111,-1.986516567
35,113,-1.445645404
35,115,-0.355197293
35,117,0.189442784
35,119,-1.027107953
37,-121,0.233703711
37,-119,-0.88633483
37,-117,-0.930321136
37,-115,-1.844200347
37,-113,-1.211940647
37,-111,-0.965457629
37,-109,-1.176261874
37,-107,-1.021354005
37,-105,-1.652916341
37,-103,-1.670376921
37,-101,-1.325079868
37,-99,-0.522783032
37,-97,0.722027866
37,-95,0.286817237
37,-93,0.221424166
37,-91,0.042937138
37,-89,0.121035907
37,-87,0.217862055
37,-85,0.114446383
37,-83,-0.472557846
37,-81,-0.608919187
37,-79,-0.163044152
37,-77,-0.12356853
37,37,-0.978710615
37,39,-0.764667099
37,41,-0.606618924
37,43,-0.999496004
37,47,-2.751236346
37,55,-0.810534649
37,57,-1.100881409
37,59,-0.787976906
37,61,-0.727315981
37,63,-0.420977236
37,65,-1.468556532
37,67,-1.908526628
37,69,-1.059985892
37,71,-0.083464783
37,73,-0.104524009
37,75,0.332305051
37,77,0.36225626
37,79,0.511911983
37,81,0.290262948
37,83,0.20130362
37,85,0.194268031
37,87,0.307819808
37,89,0.177702429
37,91,0.648623138
37,93,0.890730805
37,95,0.303341074
37,97,0.493542803
37,99,0.455715318
37,101,-0.088762752
37,103,-0.496339048
37,105,-1.087732781
37,107,-0.941995753
37,109,-1.444399578
37,111,-1.911159443
37,113,-0.928977345
37,115,-0.22381088
37,117,-0.313039485
39,-121,-0.391890126
39,-119,-0.790204962
39,-117,-1.455684986
39,-115,-1.060755882
39,-113,-1.108209379
39,-111,-1.035963056
39,-109,-1.07744043
39,-107,-0.296774107
39,-105,-1.247569211
39,-103,-2.102743704
39,-101,-1.493175078
39,-99,-1.068361161
39,-97,0.19701551
39,-95,0.3536527
39,-93,0.030878795
39,-91,-0.116828209
39,-89,-0.203292858
39,-87,-0.068720386
39,-85,0.008979524
39,-83,-0.325481346
39,-81,-0.54259047
39,-79,-0.414588361
39,-77,-0.087643146
39,-7,0.288973104
39,-5,0.088537193
39,-3,1.053962243
39,-1,0.917709577
39,29,-1.490143913
39,31,-1.242352016
39,33,-0.890872012
39,35,-0.952195145
39,37,-1.329665342
39,39,-0.765572873
39,41,-0.670563544
39,43,-1.078168299
39,45,-1.258701357
39,47,-1.75471483
39,55,-0.491642807
39,57,-1.107481155
39,59,0.011489181
39,63,-0.236082751
39,65,-0.386525077
39,67,-1.219755124
39,69,-0.980298583
39,71,-0.877909642
39,73,-0.54906487
39,75,-0.180297021
39,77,-0.3448126
39,79,0.24197643
39,81,-0.000685851
39,85,-0.392158361
39,87,0.291123165
39,89,-0.404161672
39,91,-0.279655063
39,93,0.598843813
39,95,-0.10009635
39,97,-0.248632052
39,99,-0.395508147
39,101,-0.320369816
39,103,-0.159925065
39,105,0.308185099
39,107,0.358842369
39,109,0.155378634
39,111,-1.188429638
39,113,-1.278720011
39,115,-0.801949294
41,-123,-0.373658774
41,-121,-0.446805464
41,-119,-0.9220384
41,-117,-0.930256651
41,-115,-0.443865539
41,-113,-0.082848166
41,-111,-0.933343374
41,-109,-0.467303723
41,-107,0.157390429
41,-105,-0.280856055
41,-103,-2.380629837
41,-101,-1.553199559
41,-99,-1.147344284
41,-97,-0.41225838
41,-95,-0.056775599
41,-93,0.172546704
41,-91,0.383721275
41,-89,-0.126293153
41,-87,-0.470322764
41,-85,-0.459359784
41,-81,-0.059330913
41,-79,-0.07208769
41,-77,-0.002216653
41,-75,-0.121433719
41,-7,0.258710462
41,-5,0.73293025
41,-3,0.879885701
41,-1,1.116240473
41,21,-0.792832362
41,23,-0.724640623
41,43,-1.348881604
41,45,-1.062093448
41,47,-1.781233253
41,55,-1.311798835
41,57,-0.73059006
41,59,-0.263833522
41,61,-0.858570036
41,63,-0.617484048
41,65,-0.871166527
41,67,-1.218081369
41,69,-0.865771887
41,71,-0.135663728
41,73,-0.709692363
41,75,-0.271578413
41,77,-0.282631414
41,79,-0.32839512
41,81,0.241124333
41,83,-0.912222914
41,85,-0.933725298
41,87,0.283852198
41,89,0.526220259
41,91,0.816880825
41,93,1.016199878
41,95,0.191830687
41,97,0.152559365
41,99,0.208327383
41,101,0.542403724
41,103,0.752568775
41,105,0.899625599
41,107,-0.014407249
41,109,-0.6702777
41,111,-0.858374347
41,113,-0.531051646
41,115,-0.784883944
41,117,-1.214672392
41,119,-1.044392969
41,123,-0.146084899
41,125,-0.254082529
41,127,0.200170143
